Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Name
2026-03-30 00:00:00+05:30,1328.855902170806,1358.7178325566667,1327.960019957529,1337.7149658203125,24393861,0.0,0.0,RELIANCE.NS
2026-04-01 00:00:00+05:30,1377.8294025098971,1378.028554948465,1356.6275051009459,1362.8984375,14404619,0.0,0.0,RELIANCE.NS
2026-04-02 00:00:00+05:30,1350.7546307176451,1351.9490593116357,1321.8880984473344,1344.2845458984375,21280051,0.0,0.0,RELIANCE.NS
2026-04-06 00:00:00+05:30,1352.7454554606609,1352.7454554606609,1284.0630151171836,1298.6953125,29274881,0.0,0.0,RELIANCE.NS
2026-04-07 00:00:00+05:30,1289.040031502862,1302.2788696189978,1285.058440671965,1298.5958251953125,28388922,0.0,0.0,RELIANCE.NS
2026-04-08 00:00:00+05:30,1342.7914745147666,1344.3840865060406,1320.0963587364665,1341.5970458984375,21817543,0.0,0.0,RELIANCE.NS
2026-04-09 00:00:00+05:30,1339.8052690319548,1343.7868597274437,1320.195983460075,1323.87890625,20725390,0.0,0.0,RELIANCE.NS
2026-04-10 00:00:00+05:30,1330.8467605257397,1346.0763943468285,1325.3720730291864,1343.9859619140625,19364461,0.0,0.0,RELIANCE.NS
2026-04-13 00:00:00+05:30,1315.1193869938081,1321.4899565481755,1303.970981405046,1309.0474853515625,28753269,0.0,0.0,RELIANCE.NS
2026-04-15 00:00:00+05:30,1330.8467629297493,1340.8007402141902,1328.059600686701,1337.9140625,15313779,0.0,0.0,RELIANCE.NS
2026-04-16 00:00:00+05:30,1345.7777093601655,1347.5694738488123,1323.8789596516422,1337.1177978515625,30211012,0.0,0.0,RELIANCE.NS
2026-04-17 00:00:00+05:30,1333.832952366644,1362.1022720767137,1333.832952366644,1358.7178955078125,13869105,0.0,0.0,RELIANCE.NS
2026-04-20 00:00:00+05:30,1356.9261198573818,1366.6810660920328,1346.5740808024586,1357.0257568359375,13614733,0.0,0.0,RELIANCE.NS
2026-04-21 00:00:00+05:30,1352.7454957201878,1363.4958396538184,1343.8864317482064,1347.07177734375,27293629,0.0,0.0,RELIANCE.NS
2026-04-22 00:00:00+05:30,1344.085556855853,1359.7132520720183,1342.8910067161314,1355.8311767578125,9525953,0.0,0.0,RELIANCE.NS
2026-04-23 00:00:00+05:30,1339.8052948565,1349.261572940554,1334.529638479888,1337.21728515625,16385079,0.0,0.0,RELIANCE.NS
2026-04-24 00:00:00+05:30,1333.8328899956957,1339.7057606040942,1318.9019248091768,1321.6890869140625,11744802,0.0,0.0,RELIANCE.NS
2026-04-27 00:00:00+05:30,1306.9571155871217,1365.2873936261717,1304.9663202853897,1359.51416015625,24673098,0.0,0.0,RELIANCE.NS
2026-04-28 00:00:00+05:30,1351.7500009887617,1388.7787447541255,1350.75460334444,1382.5078125,41027699,0.0,0.0,RELIANCE.NS
2026-04-29 00:00:00+05:30,1385.5935377241706,1427.2012083655534,1384.896807968084,1418.83984375,30542143,0.0,0.0,RELIANCE.NS
2026-04-30 00:00:00+05:30,1402.5153692729207,1430.386505071105,1386.6885214286783,1424.215087890625,30957881,0.0,0.0,RELIANCE.NS
2026-05-01 00:00:00+05:30,1424.215087890625,1424.215087890625,1424.215087890625,1424.215087890625,0,0.0,0.0,RELIANCE.NS
2026-05-04 00:00:00+05:30,1426.8030702776819,1460.6465916696056,1426.8030702776819,1456.3663330078125,24035700,0.0,0.0,RELIANCE.NS
2026-05-05 00:00:00+05:30,1453.280606341501,1466.6189594959255,1443.3266295857375,1456.864013671875,23543341,0.0,0.0,RELIANCE.NS
2026-05-06 00:00:00+05:30,1456.2668061036345,1466.519450812893,1420.9301884572374,1431.2823486328125,14221786,0.0,0.0,RELIANCE.NS
2026-05-07 00:00:00+05:30,1432.1782190445704,1442.828925531327,1423.717338832762,1429.590087890625,19816903,0.0,0.0,RELIANCE.NS
2026-05-08 00:00:00+05:30,1419.4371163507371,1436.1598462687914,1410.9762359236815,1428.5947265625,8663105,0.0,0.0,RELIANCE.NS
2026-05-11 00:00:00+05:30,1413.4647305422184,1421.427912122738,1375.6396180347506,1381.81103515625,15261787,0.0,0.0,RELIANCE.NS
2026-05-12 00:00:00+05:30,1385.593546668805,1387.0866431630602,1354.0394893602804,1357.722412109375,24357500,0.0,0.0,RELIANCE.NS
2026-05-13 00:00:00+05:30,1355.1343963286624,1366.0837705701026,1346.1758174038478,1352.54638671875,13797989,0.0,0.0,RELIANCE.NS
2026-05-14 00:00:00+05:30,1358.9168476375535,1371.6579863902991,1352.148216400817,1355.5325927734375,17303059,0.0,0.0,RELIANCE.NS
2026-05-15 00:00:00+05:30,1350.5556491178086,1358.5188307246153,1323.082575367519,1330.24951171875,19976192,0.0,0.0,RELIANCE.NS
2026-05-18 00:00:00+05:30,1327.860551095503,1335.8237328112184,1312.6309174607939,1329.7518310546875,13022473,0.0,0.0,RELIANCE.NS
2026-05-19 00:00:00+05:30,1332.5387892026445,1337.8144453658963,1312.3322897558653,1316.6124267578125,21665501,0.0,0.0,RELIANCE.NS
2026-05-20 00:00:00+05:30,1312.6308349443716,1356.6274840630256,1306.558933569541,1353.442138671875,13248515,0.0,0.0,RELIANCE.NS
2026-05-21 00:00:00+05:30,1360.9076465750106,1364.590690861155,1339.0088978228712,1343.388671875,17150630,0.0,0.0,RELIANCE.NS
2026-05-22 00:00:00+05:30,1343.7868238683554,1361.106767233248,1342.8909416840763,1348.26611328125,7105813,0.0,0.0,RELIANCE.NS
2026-05-25 00:00:00+05:30,1360.5095872329855,1364.7897243191815,1350.7546414401118,1360.7086181640625,6750071,0.0,0.0,RELIANCE.NS
2026-05-26 00:00:00+05:30,1353.8404218493883,1362.2017870434288,1346.1759079681497,1350.0579833984375,13769747,0.0,0.0,RELIANCE.NS
2026-05-27 00:00:00+05:30,1346.7730400596713,1354.736221375619,1342.393266034199,1344.2845458984375,13215138,0.0,0.0,RELIANCE.NS
2026-05-28 00:00:00+05:30,1344.2845458984375,1344.2845458984375,1344.2845458984375,1344.2845458984375,0,0.0,0.0,RELIANCE.NS
2026-05-29 00:00:00+05:30,1357.7224546740495,1362.6994431442622,1310.9387630540493,1315.119384765625,42634247,0.0,0.0,RELIANCE.NS
2026-06-01 00:00:00+05:30,1326.3673976551404,1329.353590670499,1312.4318302501333,1313.9249267578125,10700603,0.0,0.0,RELIANCE.NS
2026-06-02 00:00:00+05:30,1301.6815361898255,1321.689127358814,1294.3156903458798,1308.5498046875,23302785,0.0,0.0,RELIANCE.NS
2026-06-03 00:00:00+05:30,1308.9480145168118,1317.906594083847,1295.0124463014238,1307.15625,20012293,0.0,0.0,RELIANCE.NS
2026-06-04 00:00:00+05:30,1295.0124259474096,1305.1654340270677,1287.1487597049047,1297.699951171875,23474327,0.0,0.0,RELIANCE.NS
2026-06-05 00:00:00+05:30,1304.5,1306.0,1288.0,1291.0,17785223,6.0,0.0,RELIANCE.NS
2026-06-08 00:00:00+05:30,1277.0,1282.5999755859375,1259.199951171875,1263.300048828125,16494759,0.0,0.0,RELIANCE.NS
2026-06-09 00:00:00+05:30,1269.0,1274.199951171875,1257.5,1269.199951171875,23620214,0.0,0.0,RELIANCE.NS
2026-06-10 00:00:00+05:30,1275.0,1300.5,1254.4000244140625,1258.800048828125,21012796,0.0,0.0,RELIANCE.NS
2026-06-11 00:00:00+05:30,1258.0,1276.0,1253.199951171875,1263.0,13117486,0.0,0.0,RELIANCE.NS
2026-06-12 00:00:00+05:30,1277.0,1297.0,1262.5,1293.0,11988785,0.0,0.0,RELIANCE.NS
2026-06-15 00:00:00+05:30,1315.300048828125,1325.0,1303.300048828125,1307.0,18633321,0.0,0.0,RELIANCE.NS
2026-06-16 00:00:00+05:30,1313.4000244140625,1333.4000244140625,1306.4000244140625,1328.800048828125,18513223,0.0,0.0,RELIANCE.NS
2026-06-17 00:00:00+05:30,1333.0,1334.0,1317.0,1332.699951171875,10029170,0.0,0.0,RELIANCE.NS
2026-06-18 00:00:00+05:30,1330.0,1333.9000244140625,1322.0,1328.0999755859375,15494549,0.0,0.0,RELIANCE.NS
2026-06-19 00:00:00+05:30,1328.0,1338.199951171875,1305.300048828125,1309.5,24887034,0.0,0.0,RELIANCE.NS
2026-06-22 00:00:00+05:30,1316.699951171875,1344.9000244140625,1314.0999755859375,1326.5,12931213,0.0,0.0,RELIANCE.NS
2026-06-23 00:00:00+05:30,1328.9000244140625,1333.0,1304.0,1309.5,15400184,0.0,0.0,RELIANCE.NS
2026-06-24 00:00:00+05:30,1305.699951171875,1322.0,1297.5,1313.5999755859375,11030917,0.0,0.0,RELIANCE.NS
2026-06-25 00:00:00+05:30,1318.0,1328.0,1314.5999755859375,1318.0999755859375,12694362,0.0,0.0,RELIANCE.NS
2025-06-26 00:00:00+05:30,3314.3832490719788,3320.7332385135887,3286.000090554292,3311.496826171875,2879106,0.0,0.0,TCS.NS
2025-06-27 00:00:00+05:30,3324.1971522580116,3335.1654656898822,3301.105768277059,3310.823486328125,1778433,0.0,0.0,TCS.NS
2025-06-30 00:00:00+05:30,3309.6687189307536,3333.7222438362,3300.143617027278,3330.93212890625,1468351,0.0,0.0,TCS.NS
2025-07-01 00:00:00+05:30,3324.1971950415045,3353.0614253891877,3284.268343060543,3299.85498046875,2375183,0.0,0.0,TCS.NS
2025-07-02 00:00:00+05:30,3355.1779803217332,3357.7757139896216,3290.5221534097136,3293.697265625,3090585,0.0,0.0,TCS.NS
2025-07-03 00:00:00+05:30,3300.1437879715377,3305.243182495177,3268.9705120384147,3272.04931640625,2531870,0.0,0.0,TCS.NS
2025-07-04 00:00:00+05:30,3278.9765232213795,3297.257202194738,3261.7542933055606,3290.329833984375,1109320,0.0,0.0,TCS.NS
2025-07-07 00:00:00+05:30,3288.8866014623586,3296.3913481829886,3279.361264698508,3282.536376953125,1639174,0.0,0.0,TCS.NS
2025-07-08 00:00:00+05:30,3276.090106685197,3295.3329266950955,3264.929177120374,3277.24462890625,2325242,0.0,0.0,TCS.NS
2025-07-09 00:00:00+05:30,3280.9006731219124,3284.749236961352,3239.528611847941,3255.692626953125,2034938,0.0,0.0,TCS.NS
2025-07-10 00:00:00+05:30,3252.036411459103,3270.317089511684,3228.945028655843,3253.960693359375,3035012,0.0,0.0,TCS.NS
2025-07-11 00:00:00+05:30,3174.968778671878,3208.740019462478,3137.6378982976325,3142.352294921875,7635550,0.0,0.0,TCS.NS
2025-07-14 00:00:00+05:30,3142.352401281831,3148.1252470894524,3078.8510973979974,3100.691650390625,3924009,0.0,0.0,TCS.NS
2025-07-15 00:00:00+05:30,3084.6237277539685,3136.0019578941046,3084.6237277539685,3129.1708984375,2590889,0.0,0.0,TCS.NS
2025-07-16 00:00:00+05:30,3115.366054388286,3132.6467324603605,3109.1875484963994,3121.255126953125,2540733,11.0,0.0,TCS.NS
2025-07-17 00:00:00+05:30,3112.5660896618524,3129.846765619747,3093.257966493316,3098.181396484375,2947640,0.0,0.0,TCS.NS
2025-07-18 00:00:00+05:30,3113.434923384125,3117.103513998714,3076.749488627971,3079.549072265625,3432645,0.0,0.0,TCS.NS
2025-07-21 00:00:00+05:30,3079.645764950135,3086.982946316993,3042.960329505588,3048.94580078125,3844346,0.0,0.0,TCS.NS
2025-07-22 00:00:00+05:30,3050.29736328125,3070.088189339792,3045.4703325352643,3050.29736328125,3198036,0.0,0.0,TCS.NS
2025-07-23 00:00:00+05:30,3050.297382705153,3071.92238630693,3048.3665703944635,3069.122802734375,1922875,0.0,0.0,TCS.NS
2025-07-24 00:00:00+05:30,3055.6071726498794,3063.909524321329,3031.37538342797,3039.0986328125,2934778,0.0,0.0,TCS.NS
2025-07-25 00:00:00+05:30,3031.375459671135,3047.6907301283586,3017.47370470728,3027.32080078125,2568917,0.0,0.0,TCS.NS
2025-07-28 00:00:00+05:30,3002.413314143324,3010.1365638260077,2963.700430830921,2972.775390625,3374473,0.0,0.0,TCS.NS
2025-07-29 00:00:00+05:30,2954.1431191329557,2967.658806606113,2935.993434530025,2950.281494140625,4785312,0.0,0.0,TCS.NS
2025-07-30 00:00:00+05:30,2954.14286063789,2962.831516110354,2941.7856146047457,2947.96435546875,2880121,0.0,0.0,TCS.NS
2025-07-31 00:00:00+05:30,2936.47600158721,2953.9499481457733,2910.6997030967705,2931.74560546875,2968371,0.0,0.0,TCS.NS
2025-08-01 00:00:00+05:30,2925.084324273871,2931.745768865168,2896.218771462912,2899.114990234375,2053847,0.0,0.0,TCS.NS
2025-08-04 00:00:00+05:30,2905.0038424767117,2972.8717086542492,2888.1092342571515,2968.044677734375,2519252,0.0,0.0,TCS.NS
2025-08-05 00:00:00+05:30,2968.044724074376,2971.0375775693733,2936.7656575031788,2957.907958984375,1927996,0.0,0.0,TCS.NS
2025-08-06 00:00:00+05:30,2957.0390447864347,2960.7076353045086,2921.319017147813,2927.401123046875,1487081,0.0,0.0,TCS.NS
2025-08-07 00:00:00+05:30,2911.665180402855,2946.0337363593026,2906.741514367591,2941.5927734375,2543076,0.0,0.0,TCS.NS
2025-08-08 00:00:00+05:30,2942.654816418027,2953.950022141175,2920.353838284088,2931.359375,2762140,0.0,0.0,TCS.NS
2025-08-11 00:00:00+05:30,2931.3592490987544,2944.3922326106717,2916.78175710605,2935.607177734375,1884215,0.0,0.0,TCS.NS
2025-08-12 00:00:00+05:30,2935.8001676667204,2989.2835752923374,2922.187846369997,2930.393798828125,3358232,0.0,0.0,TCS.NS
2025-08-13 00:00:00+05:30,2931.0698605624675,2939.0825434733065,2923.8293140563796,2931.166259765625,2148166,0.0,0.0,TCS.NS
2025-08-14 00:00:00+05:30,2929.0422751905776,2950.1845757137776,2914.6578177545016,2917.7470703125,3342174,0.0,0.0,TCS.NS
2025-08-18 00:00:00+05:30,2941.1101377304376,2943.5236533530624,2899.501034118434,2907.03125,2945609,0.0,0.0,TCS.NS
2025-08-19 00:00:00+05:30,2907.0313669979796,2920.3540209100356,2906.9349677861255,2911.8583984375,2650784,0.0,0.0,TCS.NS
2025-08-20 00:00:00+05:30,2906.741166187621,2996.041231481408,2906.741166187621,2991.407470703125,4952358,0.0,0.0,TCS.NS
2025-08-21 00:00:00+05:30,3021.721321975882,3021.721321975882,2976.443866732848,2995.269287109375,3230726,0.0,0.0,TCS.NS
2025-08-22 00:00:00+05:30,2979.2433381745764,2988.607730562596,2944.4887172496624,2948.350341796875,1593791,0.0,0.0,TCS.NS
2025-08-25 00:00:00+05:30,2980.498635910434,3042.960370488012,2970.6515397185153,3031.954833984375,3448370,0.0,0.0,TCS.NS
2025-08-26 00:00:00+05:30,3020.755818541929,3052.6142212302902,3012.067163263285,3047.980224609375,5522097,0.0,0.0,TCS.NS
2025-08-28 00:00:00+05:30,3036.2026334864163,3037.6507428505593,2979.7263682848406,2986.67724609375,3116051,0.0,0.0,TCS.NS
2025-08-29 00:00:00+05:30,2986.001444170926,3007.2403810515466,2970.747978726777,2977.988525390625,2271789,0.0,0.0,TCS.NS
2025-09-01 00:00:00+05:30,2983.105066117822,3022.7833539936464,2983.105066117822,3004.92333984375,1246862,0.0,0.0,TCS.NS
2025-09-02 00:00:00+05:30,3013.1295666219185,3045.856744495596,2995.752253975034,3003.861572265625,2185229,0.0,0.0,TCS.NS
2025-09-03 00:00:00+05:30,3021.6247697126682,3033.2096441073413,2981.1743442292172,2990.345703125,1799774,0.0,0.0,TCS.NS
2025-09-04 00:00:00+05:30,3008.205703050011,3010.136515439645,2983.877514079595,2988.60791015625,1481391,0.0,0.0,TCS.NS
2025-09-05 00:00:00+05:30,2989.959772231462,2996.041643012066,2923.8294445249576,2942.847900390625,2802055,0.0,0.0,TCS.NS
2025-09-08 00:00:00+05:30,2944.4888711015133,2958.8733290135365,2911.6650607351357,2914.561279296875,2626187,0.0,0.0,TCS.NS
2025-09-09 00:00:00+05:30,2927.208085964641,2954.1428233110028,2925.9530108288373,2943.909423828125,2489301,0.0,0.0,TCS.NS
2025-09-10 00:00:00+05:30,2950.667462651561,3014.6739418754814,2947.7712440051832,3002.413330078125,2079428,0.0,0.0,TCS.NS
2025-09-11 00:00:00+05:30,3030.4101295308183,3030.4101295308183,3002.5099840051885,3016.1220703125,2263446,0.0,0.0,TCS.NS
2025-09-12 00:00:00+05:30,3035.23730697003,3039.7746692912174,3013.032962803265,3025.00390625,1447167,0.0,0.0,TCS.NS
2025-09-15 00:00:00+05:30,3025.583130595429,3025.583130595429,2988.8976937854013,3004.24755859375,1732539,0.0,0.0,TCS.NS
2025-09-16 00:00:00+05:30,3019.79077434497,3041.029712016194,3001.5446903508278,3036.87841796875,2573429,0.0,0.0,TCS.NS
2025-09-17 00:00:00+05:30,3042.960518364833,3072.3087742640014,3033.692524030945,3063.041015625,2418271,0.0,0.0,TCS.NS
2025-09-18 00:00:00+05:30,3074.8188270106057,3092.1961390627853,3052.035145819797,3066.805908203125,2633138,0.0,0.0,TCS.NS
2025-09-19 00:00:00+05:30,3060.337557621526,3070.474322402291,3035.2369972120114,3059.565185546875,4901694,0.0,0.0,TCS.NS
2025-09-22 00:00:00+05:30,2987.93214013821,2999.420379452393,2958.96995461183,2967.465576171875,3634901,0.0,0.0,TCS.NS
2025-09-23 00:00:00+05:30,2963.79714260431,2974.126942183857,2946.419830367542,2956.4599609375,3177741,0.0,0.0,TCS.NS
2025-09-24 00:00:00+05:30,2944.4888232106205,2951.2466664114318,2928.0769182943645,2930.393798828125,1625714,0.0,0.0,TCS.NS
2025-09-25 00:00:00+05:30,2917.4578712528405,2924.795053492919,2848.9140231856827,2855.092529296875,4974361,0.0,0.0,TCS.NS
2025-09-26 00:00:00+05:30,2839.2595057026215,2852.5821577986485,2791.278866873073,2798.80908203125,3934636,0.0,0.0,TCS.NS
2025-09-29 00:00:00+05:30,2815.124329879908,2827.964278797825,2793.885394606466,2795.912841796875,3110035,0.0,0.0,TCS.NS
2025-09-30 00:00:00+05:30,2810.297523025748,2814.448816935253,2785.2935960579534,2788.479248046875,2253458,0.0,0.0,TCS.NS
2025-10-01 00:00:00+05:30,2790.989341906879,2823.620118812873,2767.433524755383,2813.38671875,1952902,0.0,0.0,TCS.NS
2025-10-03 00:00:00+05:30,2822.8477787064007,2822.8477787064007,2791.086008442819,2801.51220703125,2899519,0.0,0.0,TCS.NS
2025-10-06 00:00:00+05:30,2801.608774520881,2890.040076154485,2795.4302691582598,2885.019775390625,2112774,0.0,0.0,TCS.NS
2025-10-07 00:00:00+05:30,2891.391568334869,2900.5629272327596,2853.2580234436414,2870.828369140625,3062943,0.0,0.0,TCS.NS
2025-10-08 00:00:00+05:30,2872.083383638142,2937.7310038355854,2865.325540382523,2922.4775390625,4121889,0.0,0.0,TCS.NS
2025-10-09 00:00:00+05:30,2929.042232573034,2959.9352290932507,2915.5265465954394,2955.783935546875,3211304,0.0,0.0,TCS.NS
2025-10-10 00:00:00+05:30,2944.489063414404,2963.7971884204,2902.879959748528,2923.539794921875,8817365,0.0,0.0,TCS.NS
2025-10-13 00:00:00+05:30,2922.284768951729,2930.4907222176985,2894.481021335113,2903.169677734375,2866865,0.0,0.0,TCS.NS
2025-10-14 00:00:00+05:30,2916.492200456414,2922.477671901626,2853.2580928331454,2857.89208984375,3611416,0.0,0.0,TCS.NS
2025-10-15 00:00:00+05:30,2878.9193527026337,2887.349664986807,2859.539215693528,2877.756591796875,4282226,11.0,0.0,TCS.NS
2025-10-16 00:00:00+05:30,2877.8534092983937,2882.7954389661986,2851.8842144350965,2878.628662109375,3251495,0.0,0.0,TCS.NS
2025-10-17 00:00:00+05:30,2877.950145926403,2896.1675207642234,2863.8025522629873,2870.391845703125,4374683,0.0,0.0,TCS.NS
2025-10-20 00:00:00+05:30,2892.9698128193104,2929.307567962745,2886.186765192536,2921.749267578125,3133039,0.0,0.0,TCS.NS
2025-10-21 00:00:00+05:30,2937.1568492749448,2937.8351067763124,2903.1446131495227,2913.512939453125,310644,0.0,0.0,TCS.NS
2025-10-23 00:00:00+05:30,2960.3157836535247,3001.983076189401,2942.001649703373,2977.95166015625,5564758,0.0,0.0,TCS.NS
2025-10-24 00:00:00+05:30,2984.541081052346,2994.231149497321,2963.513679841537,2968.26171875,2684318,0.0,0.0,TCS.NS
2025-10-27 00:00:00+05:30,2971.4594315335457,2998.300873295387,2965.3546412157716,2989.2890625,1946312,0.0,0.0,TCS.NS
2025-10-28 00:00:00+05:30,2980.6650953225503,2994.424945391891,2945.974602490029,2963.1259765625,3470737,0.0,0.0,TCS.NS
2025-10-29 00:00:00+05:30,2963.125962015583,2980.665080689528,2951.691870406029,2962.83544921875,2895420,0.0,0.0,TCS.NS
2025-10-30 00:00:00+05:30,2954.598904451086,2968.843257944529,2938.804045355743,2941.2265625,2241536,0.0,0.0,TCS.NS
2025-10-31 00:00:00+05:30,2940.9357431934422,2972.3314700068563,2931.342670159881,2963.222900390625,1868085,0.0,0.0,TCS.NS
2025-11-03 00:00:00+05:30,2952.467014430014,2963.2230855965854,2916.7107546258085,2923.300048828125,2194877,0.0,0.0,TCS.NS
2025-11-04 00:00:00+05:30,2926.01311261092,2935.4124315282234,2883.7643202783443,2897.524169921875,2670720,0.0,0.0,TCS.NS
2025-11-06 00:00:00+05:30,2897.427367073782,2930.2766034150336,2897.3303717628805,2917.58251953125,2542721,0.0,0.0,TCS.NS
2025-11-07 00:00:00+05:30,2907.989767522932,2910.896788283535,2868.7449872547954,2899.074951171875,1830520,0.0,0.0,TCS.NS
2025-11-10 00:00:00+05:30,2900.237480105872,2953.4358611387806,2899.2684732632038,2931.439453125,1556656,0.0,0.0,TCS.NS
2025-11-11 00:00:00+05:30,2950.6259510827763,2960.9942773891976,2924.462765309628,2952.56396484375,2806868,0.0,0.0,TCS.NS
2025-11-12 00:00:00+05:30,2965.1608589527805,3039.192885115363,2962.3508338140637,3034.735595703125,4460315,0.0,0.0,TCS.NS
2025-11-13 00:00:00+05:30,3034.735507748666,3034.8322664831685,3005.859058134587,3009.4443359375,1740435,0.0,0.0,TCS.NS
2025-11-14 00:00:00+05:30,2994.2312415737683,3016.6153949995773,2981.924901585002,3009.7353515625,2210794,0.0,0.0,TCS.NS
2025-11-17 00:00:00+05:30,3009.7352518307202,3026.6928715689805,2990.93661372188,3006.052978515625,2232853,0.0,0.0,TCS.NS
2025-11-18 00:00:00+05:30,3005.8592500198897,3008.7662705711664,2982.6030856096777,2991.421142578125,2548350,0.0,0.0,TCS.NS
2025-11-19 00:00:00+05:30,3001.0142221592077,3057.216619603584,2987.932629650603,3050.142822265625,3151053,0.0,0.0,TCS.NS
2025-11-20 00:00:00+05:30,3050.4335382511167,3066.4221511422043,3040.8404651460387,3047.332763671875,2700767,0.0,0.0,TCS.NS
2025-11-21 00:00:00+05:30,3047.332837865448,3071.7517635606687,3038.030277327296,3052.953125,4177037,0.0,0.0,TCS.NS
2025-11-24 00:00:00+05:30,3060.1236005069036,3080.375748831919,3033.960415828725,3043.84423828125,6703764,0.0,0.0,TCS.NS
2025-11-25 00:00:00+05:30,3047.817296493595,3052.1778273241375,3018.4563415864895,3022.526123046875,2737920,0.0,0.0,TCS.NS
2025-11-26 00:00:00+05:30,3022.1385231343734,3079.503679669953,3020.394263540353,3064.87158203125,2508527,0.0,0.0,TCS.NS
2025-11-27 00:00:00+05:30,3081.4417653096157,3081.4417653096157,3028.1463888655812,3039.386962890625,2836233,0.0,0.0,TCS.NS
2025-11-28 00:00:00+05:30,3042.681550361056,3049.755347777002,3028.1464474134714,3040.259033203125,1616690,0.0,0.0,TCS.NS
2025-12-01 00:00:00+05:30,3040.6466638725274,3056.247769627983,3025.4333028223336,3036.2861328125,1747647,0.0,0.0,TCS.NS
2025-12-02 00:00:00+05:30,3033.960607457575,3046.557697172346,3023.6890396759504,3038.514892578125,2512003,0.0,0.0,TCS.NS
2025-12-03 00:00:00+05:30,3042.6813780586676,3112.3528729457903,3041.7123712503685,3081.441650390625,3952112,0.0,0.0,TCS.NS
2025-12-04 00:00:00+05:30,3095.00770730463,3149.27208789607,3088.6121678196405,3129.11669921875,5025905,0.0,0.0,TCS.NS
2025-12-05 00:00:00+05:30,3129.892081880524,3170.2028609083113,3122.527535293584,3137.837890625,5244013,0.0,0.0,TCS.NS
2025-12-08 00:00:00+05:30,3142.489218360763,3158.8653395160463,3109.1554773099156,3136.190673828125,2544725,0.0,0.0,TCS.NS
2025-12-09 00:00:00+05:30,3129.8919017803323,3133.4771795542747,3082.604323565585,3108.864501953125,2734893,0.0,0.0,TCS.NS
2025-12-10 00:00:00+05:30,3125.0471830165943,3125.0471830165943,3079.6008550466445,3090.356689453125,1386849,0.0,0.0,TCS.NS
2025-12-11 00:00:00+05:30,3105.6669848803986,3108.9615135733166,3055.3756234989633,3092.972900390625,1914362,0.0,0.0,TCS.NS
2025-12-12 00:00:00+05:30,3098.5931202045713,3123.1090405337873,3086.9650381423917,3120.6865234375,1146554,0.0,0.0,TCS.NS
2025-12-15 00:00:00+05:30,3111.577805569695,3137.8377476982373,3098.205464520373,3130.085693359375,1562190,0.0,0.0,TCS.NS
2025-12-16 00:00:00+05:30,3120.202023295087,3120.202023295087,3092.197820262168,3105.763916015625,1734623,0.0,0.0,TCS.NS
2025-12-17 00:00:00+05:30,3101.306446555184,3136.5782015286727,3101.306446555184,3118.0703125,1376350,0.0,0.0,TCS.NS
2025-12-18 00:00:00+05:30,3127.954067510894,3185.9007236352077,3121.1710196569366,3179.11767578125,2307422,0.0,0.0,TCS.NS
2025-12-19 00:00:00+05:30,3196.753634213965,3215.067769256,3177.179742937931,3180.280517578125,3902511,0.0,0.0,TCS.NS
2025-12-22 00:00:00+05:30,3207.412479375921,3225.436100324642,3189.0013503402283,3221.8505859375,2632816,0.0,0.0,TCS.NS
2025-12-23 00:00:00+05:30,3217.005670614833,3217.005670614833,3191.423985009323,3207.41259765625,2365420,0.0,0.0,TCS.NS
2025-12-24 00:00:00+05:30,3201.695681385047,3223.98283930865,3193.943626455098,3216.1337890625,1367708,0.0,0.0,TCS.NS
2025-12-26 00:00:00+05:30,3210.4167512800273,3217.102804044398,3170.3967202884214,3178.342529296875,1176664,0.0,0.0,TCS.NS
2025-12-29 00:00:00+05:30,3178.342279524835,3186.094333865139,3142.392032892103,3150.7255859375,2079473,0.0,0.0,TCS.NS
2025-12-30 00:00:00+05:30,3149.272405605489,3166.230026251057,3139.0978332181485,3146.171630859375,2807593,0.0,0.0,TCS.NS
2025-12-31 00:00:00+05:30,3139.58231408187,3145.3963554042443,3099.3685282687848,3106.829833984375,3362634,0.0,0.0,TCS.NS
2026-01-01 00:00:00+05:30,3115.35696849259,3133.865093634826,3099.0776063813255,3127.37255859375,1255735,0.0,0.0,TCS.NS
2026-01-02 00:00:00+05:30,3133.7680727866077,3153.4389586535176,3119.717473820805,3149.950439453125,1184324,0.0,0.0,TCS.NS
2026-01-05 00:00:00+05:30,3140.0667687506084,3146.3653134186775,3092.1009285860796,3116.423095703125,2341703,0.0,0.0,TCS.NS
2026-01-06 00:00:00+05:30,3110.512016678168,3162.063134250383,3105.666982384277,3154.892578125,2912325,0.0,0.0,TCS.NS
2026-01-07 00:00:00+05:30,3142.3921354819236,3198.3040184958663,3123.3027483604965,3193.458984375,1989442,0.0,0.0,TCS.NS
2026-01-08 00:00:00+05:30,3185.028645932727,3185.028645932727,3083.3799179984962,3104.60107421875,4159336,0.0,0.0,TCS.NS
2026-01-09 00:00:00+05:30,3092.1010079115476,3129.601527505619,3092.1010079115476,3108.38037109375,1938673,0.0,0.0,TCS.NS
2026-01-12 00:00:00+05:30,3103.728835933978,3151.2101699835457,3075.9183875911604,3139.194580078125,2228342,0.0,0.0,TCS.NS
2026-01-13 00:00:00+05:30,3144.42719813222,3178.3424375573745,3110.9964621274244,3166.71435546875,5645341,0.0,0.0,TCS.NS
